0,1.0
1,1.004723888888889
2,1.038932352657027
3,1.0549151045207954
4,1.1547381969463573
5,1.1412301721312208
6,1.1591425421823978
7,1.16168575389497
8,1.1648123470211702
9,1.1277575764350967
10,1.125617376625542
11,1.1321440621768044
12,1.1436935939808066
13,1.1456972401523213
14,1.1342268785519178
15,1.135256506861488
16,1.1487236675444965
17,1.167860600862995
18,1.1893601217200611
19,1.2012612597611507
20,1.2129411449195868
21,1.21615278166573
22,1.2230946095300403
23,1.2493714334245385
24,1.2377935149298587
25,1.2398125282242443
26,1.2331711578369935
27,1.2425152463695641
28,1.2664564732330676
29,1.293861281947032
30,1.3189585491774372
31,1.3217322719156954
32,1.3377816059545455
33,1.3482677595709571
34,1.3372500117209651
35,1.3599643179300953
36,1.3548961602979874
37,1.3774913407362295
38,1.376299316366666
39,1.3704389963034824
40,1.374464684435848
41,1.37668386359512
42,1.3953229150067694
43,1.3805075100679494
44,1.3780527907730689
45,1.3953791174755639
46,1.4066208096564252
47,1.4059284669928187
48,1.4328140168725967
49,1.4519789033673036
50,1.457427854691159
51,1.4708176640432726
52,1.4842735711006663
53,1.4851719929559937
54,1.4944765895289707
55,1.4833326494607357
56,1.4741690877796378
57,1.4454934661673005
58,1.4762590043933155
59,1.4645569408231458
60,1.5121702403216546
61,1.5271324695287156
62,1.54848670307006
63,1.571356913965939
64,1.5702439029875799
65,1.6097705209082875
66,1.6293612192387907
67,1.6082161787266709
68,1.6140402722883525
69,1.646637199341659
70,1.6701376988933445
71,1.6696143757406927
72,1.6727123807089994
73,1.6683776096400413
74,1.6682850155331586
75,1.6512389463318016
76,1.6482954042705256
77,1.660393072418828
78,1.6556115237720719
79,1.8241253883936273
80,1.7983542375797557
81,1.834940533285598
82,1.8664309634403833
83,1.8957308506201627
84,1.9435185984196908
85,1.9357619756037279
86,1.9569693558963912
87,2.2398284803786663
88,2.2648373406585938
89,2.406826847058369
90,2.5614684321750705
91,2.6006921033256014
92,2.4871909756189816
93,2.5216789180437775
94,2.6672977530134223
95,2.5647977343188852
96,2.569172155239077
97,2.6029777460857786
98,2.6298350362359217
99,2.7067066706045284
100,2.650561418623037
101,2.741652571419671
102,2.72054821160354
103,2.8748227243257167
104,2.7696187780361132
105,2.77527867247173
106,2.953920997939912
107,2.9691337760680376
108,2.86204334692259
109,2.8654303445150973
110,2.9956276684279084
111,3.1542644613053437
112,3.1691070409104323
113,3.2121279930039135
114,3.015827371816625
115,3.0045153642741522
116,3.0056032222397704
117,3.033904855719921
118,3.110812809924346
119,3.052649746384209
120,3.1044910481967167
121,3.1012070941029672
122,3.1051467739832086
123,3.4403688882472427
124,3.442970853637448
125,3.4681236327822194
126,3.6743041989855674
127,3.7048616052194636
128,3.595435056936804
129,3.633352194896504
130,3.6540494967848973
131,3.7353423342202734
132,3.835173930394712
133,4.199543911097141
134,4.04014147076442
135,4.094135883253128
136,4.08111161944471
137,4.071849633649835
138,4.054238624885808
139,4.127071853335991
140,4.00976197923152
141,3.9048084463176993
142,4.1094674742938695
143,4.0197695124121955
144,3.891464878237929
145,4.06009946073265
146,4.0833864465342
147,4.165355094518755
148,4.32699194773847
149,4.2527385177689245
150,4.273222147122989
151,4.261544944377211
152,4.243098451602002
153,4.270018114149113
154,4.082828546830242
155,4.270159111545217
156,4.282546252639611
157,4.422739301993041
158,4.464390373271168
159,4.47065630304778
160,4.446659307728213
161,4.357539059081618
162,4.434600848234198
163,4.507116470025207
164,4.468643996569573
165,4.505471343767317
166,4.376652314167602
167,4.419613176989958
168,4.516391034713967
169,4.457037120561388
170,4.5492570069414375
171,4.509804948599169
172,4.606051129137328
173,4.574667296551631
174,4.5225684879530945
175,4.868536359517538
176,4.7577453848603435
177,4.822769040044408
178,4.807633636068823
179,4.772589378087948
180,4.7983845901823345
181,5.007434972447515
182,4.931166818909776
183,4.883128099523266
184,5.070021673143412
185,5.056900095590536
186,5.056547288112276
187,4.956668043832367
188,4.997160117919001
189,4.955786918614663
190,5.131087041693528
191,5.17181509978041
192,5.224415748553248
193,5.186300471591502
194,5.134136239348746
195,5.179991272810237
196,5.387955872216853
197,5.301162123426668
198,5.324919417870753
199,5.475584387086836
200,5.506170040565941
201,5.584277724289472
202,5.611137698950314
203,5.582110974233323
204,5.691814435781602
205,5.624395019365745
206,5.584465746524177
207,5.966396441083315
208,5.970793197254539
209,5.975472985468937
210,5.910540616359525
211,6.01993717431817
212,6.1182800125455925
213,6.108097277850108
214,6.081198895247862
215,6.077388676890242
216,6.089079883944399
217,6.1655927913954205
218,6.158395282332113
219,6.169862524415974
220,6.2074333673598225
221,6.16960064646496
222,6.342146585646867
223,6.361525462618155
224,6.866595821739453
225,7.113715342457952
226,6.885698291798917
227,6.919728485878893
228,6.762014199108577
229,6.946429385488801
230,6.927147444062768
231,6.970284007101112
232,7.060338286384083
233,7.068381296657838
234,7.087377716421165
235,7.043226729234516
236,7.069396354287035
237,7.047446766469977
